ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00004143,1056,1,0,2,45,23,13,1,0
F00004145,1056,1,0,2,30,37,4,2,1
F00004149,1132,1,0,2,10,18,20,2,0
F00004150,1132,1,0,2,10,,11,1,0
F00004152,1132,1,0,2,10,29,13,2,0
F00004154,1132,1,0,2,15,10,8,2,0
F00004155,1132,1,0,2,15,16,23,2,0
F00004156,1132,1,0,2,15,,12,1,0
F00004158,1132,1,0,2,20,18,18,2,0
F00004159,1132,1,0,2,20,24,6,2,0
F00004160,1132,1,0,2,20,30,12,2,0
F00004164,1132,1,0,2,40,25,15,3,0
F00004165,1132,1,0,2,40,29,7,1,0
F00004171,1212,1,0,2,10,13,20,2,0
F00004173,1212,1,0,2,10,,3,2,0
F00004174,1212,1,0,2,10,24,14,2,0
F00004175,1212,1,0,2,15,22,20,2,0
F00004176,1212,1,0,2,15,33,3,2,0
F00004177,1212,1,0,2,20,14,27,2,0
F00004178,1212,1,0,2,30,11,29,2,0
F00004180,1212,1,0,2,30,34,11,2,0
F00004181,1212,1,0,2,35,29,15,2,0
F00004182,1212,1,0,2,40,,28,2,0
F00004184,1212,1,0,2,40,36,1,2,0
F00004189,1212,1,0,2,80,23,14,2,0
F00004190,1212,1,0,2,10,10,9,1,1
F00004192,1296,1,0,2,5,5,20,2,0
F00004194,1296,1,0,2,10,7,28,3,0
F00004195,1296,1,0,2,10,12,30,2,0
F00004196,1297,1,0,2,10,13,19,1,0
F00004197,1296,1,0,2,10,18,15,3,0
F00004198,1296,1,0,2,10,23,15,2,0
F00004200,1296,1,0,2,10,36,6,2,0
F00004202,1297,1,0,2,15,29,15,2,0
F00004203,1296,1,0,2,15,34,8,1,0
F00004206,1296,1,0,2,20,28,15,2,0
F00004208,1297,1,0,2,20,35,5,1,0
F00004209,1296,1,0,2,20,39,6,1,0
F00004212,1296,1,0,2,25,36,8,3,0
F00004213,1296,1,0,2,30,8,21,3,0
F00004214,1297,1,0,2,40,24,19,2,0
F00004216,1385,1,0,2,5,15,29,2,0
F00004221,1385,1,0,2,10,21,25,3,0
F00004222,1385,1,0,2,10,30,2,1,0
F00004224,1385,1,0,2,15,20,15,1,0
F00004225,1385,1,0,2,15,31,9,2,0
F00004226,1385,1,0,2,15,35,9,1,0
F00004227,1385,1,0,2,20,13,9,1,0
F00004230,1385,1,0,2,20,34,5,3,0
F00004232,1385,1,0,2,20,36,11,2,0
F00004236,1385,1,0,2,10,20,19,2,1
F00004238,1478,1,0,2,5,20,24,1,0
F00004240,1478,1,0,2,10,32,12,1,0
F00004241,1478,1,0,2,10,33,13,1,0
F00004242,1478,1,0,2,10,36,9,1,0
F00004243,1478,1,0,2,15,25,19,2,0
F00004245,1478,1,0,2,20,7,8,1,0
F00004246,1478,1,0,2,20,9,10,3,0
F00004249,1478,1,0,2,20,33,4,2,0
F00004251,1478,1,0,2,20,,2,3,0
F00004252,1478,1,0,2,20,,6,2,0
F00004253,1478,1,0,2,20,41,4,3,0
F00004255,1478,1,0,2,25,25,25,2,0
F00004257,1478,1,0,2,30,17,3,2,0
F00004258,1478,1,0,2,30,20,22,2,0
F00004262,1576,1,0,2,5,9,33,2,0
F00004263,1576,1,0,2,5,27,14,2,0
F00004264,1575,1,0,2,10,5,8,2,0
F00004265,1576,1,0,2,10,25,12,2,0
F00004266,1576,1,0,2,10,,3,2,0
F00004267,1576,1,0,2,10,,13,2,0
F00004268,1575,1,0,2,10,33,13,1,0
F00004270,1576,1,0,2,10,43,1,2,0
F00004273,1575,1,0,2,20,18,13,2,0
F00004274,1575,1,0,2,20,21,19,2,0
F00004275,1576,1,0,2,20,24,17,2,0
F00004276,1575,1,0,2,20,30,15,2,0
F00004277,1576,1,0,2,20,33,8,2,0
F00004278,1576,1,0,2,20,35,13,1,0
F00004279,1575,1,0,2,20,40,2,2,0
F00004280,1576,1,0,2,20,46,1,2,0
F00004282,1576,1,0,2,40,31,9,2,0
F00004283,1678,1,0,2,5,10,34,1,0
F00004284,1678,1,0,2,5,5,7,1,0
F00004285,1678,1,0,2,5,8,34,2,0
F00004286,1678,1,0,2,10,16,30,1,0
F00004288,1678,1,0,2,10,35,8,2,0
F00004290,1678,1,0,2,20,15,29,2,0
F00004291,1678,1,0,2,20,42,2,2,0
F00004293,1678,1,0,2,30,32,12,3,0
F00004294,1678,1,0,2,30,32,14,2,0
F00004297,1678,1,0,2,40,21,16,1,0
F00004299,1678,1,0,2,40,40,4,2,0
F00004300,1678,1,0,2,40,43,3,1,0
F00004301,1678,1,0,2,40,44,2,2,0
F00004302,1678,1,0,2,40,47,1,1,0
F00004303,1678,1,0,2,60,,9,2,0
F00004304,1678,1,0,2,60,40,11,2,0
F00004306,1786,1,0,2,5,15,30,2,0
F00004307,1786,1,0,2,5,30,12,1,0
F00004308,1785,1,0,2,10,13,8,2,0
F00004309,1786,1,0,2,10,15,8,1,0
F00004310,1786,1,0,2,10,16,25,2,0
F00004316,1785,1,0,2,20,12,34,1,0
F00004317,1786,1,0,2,20,,30,1,0
F00004320,1786,1,0,2,20,28,9,1,0
F00004321,1786,1,0,2,20,44,7,1,0
F00004322,1785,1,0,2,20,47,3,1,0
F00004323,1786,1,0,2,30,33,2,3,0
F00004324,1785,1,0,2,40,10,35,2,0
F00004326,1786,1,0,2,70,45,6,1,0
F00004327,1898,1,0,2,15,23,12,2,0
F00004330,1898,1,0,2,5,7,20,2,0
F00004331,1898,1,0,2,5,18,17,1,0
F00004332,1898,1,0,2,5,21,20,2,0
F00004335,1898,1,0,2,10,36,11,2,0
F00004336,1898,1,0,2,15,35,2,1,0
F00004337,1898,1,0,2,20,22,30,1,0
F00004340,1898,1,0,2,20,39,13,2,0
F00004342,1898,1,0,2,20,47,2,1,0
F00004344,1898,1,0,2,20,52,1,2,0
F00004346,1898,1,0,2,30,,13,1,0
F00004347,1898,1,0,2,40,25,23,3,0
F00004348,1898,1,0,2,40,26,11,2,0
F00004351,1898,1,0,2,40,40,9,3,0
F00004352,1898,1,0,2,40,45,2,1,0
F00004353,1898,1,0,2,40,46,2,2,0
F00004354,1898,1,0,2,60,43,7,1,0
F00004355,1898,1,0,2,30,46,6,2,1
F00004356,1898,1,0,2,20,5,21,1,1
F00004357,1898,1,0,2,20,,16,2,1
F00004359,2016,1,0,2,20,,20,3,0
F00004360,2016,1,0,2,5,31,20,3,0
F00004361,2015,1,0,2,5,31,22,2,0
F00004363,2016,1,0,2,10,18,28,2,0
F00004364,2015,1,0,2,10,39,12,2,0
F00004369,2015,1,0,2,15,10,27,1,0
F00004370,2015,1,0,2,20,7,12,2,0
F00004375,2015,1,0,2,40,,2,2,0
F00004377,2015,1,0,2,50,46,3,2,0
F00004378,2138,1,0,2,10,26,23,1,0
F00004379,2138,1,0,2,20,7,31,2,0
F00004381,2139,1,0,2,5,39,8,2,0
F00004382,2138,1,0,2,10,17,23,2,0
F00004383,2139,1,0,2,10,25,5,2,0
F00004385,2138,1,0,2,10,31,14,1,0
F00004386,2139,1,0,2,10,36,15,1,0
F00004387,2138,1,0,2,10,43,5,2,0
F00004389,2139,1,0,2,15,27,21,2,0
F00004390,2138,1,0,2,20,20,8,3,0
F00004391,2138,1,0,2,20,27,23,2,0
F00004392,2138,1,0,2,20,33,10,2,0
F00004393,2139,1,0,2,20,37,13,2,0
F00004395,2138,1,0,2,30,33,12,1,0
F00004397,2267,1,0,2,5,16,32,2,0
F00004398,2267,1,0,2,20,30,18,3,0
F00004402,2267,1,0,2,10,47,4,2,0
F00004403,2267,1,0,2,15,12,16,2,0
F00004406,2267,1,0,2,20,35,14,2,0
F00004407,2267,1,0,2,20,,4,2,0
F00004409,2267,1,0,2,40,43,5,1,0
F00004410,2267,1,0,2,40,44,4,2,0
F00004411,2267,1,0,2,10,30,13,1,1
F00004412,2267,1,0,2,5,10,38,1,1
F00004414,2401,1,0,2,10,30,10,2,0
F00004415,2402,1,0,2,10,40,14,2,0
F00004416,2401,1,0,2,20,34,18,2,0
F00004417,2401,1,0,2,20,,6,2,0
F00004418,2401,1,0,2,20,40,14,1,0
F00004419,2401,1,0,2,20,52,2,2,0
F00004420,2401,1,0,2,30,30,7,1,0
F00004422,2541,1,0,2,10,30,14,2,0
F00004425,2542,1,0,2,20,35,2,3,0
F00004426,2542,1,0,2,30,41,14,1,0
F00004427,2542,1,0,2,30,47,5,2,0
F00004432,2688,1,0,2,5,20,17,2,0
F00004434,2688,1,0,2,10,28,24,1,0
F00004435,2688,1,0,2,10,34,8,3,0
F00004436,2688,1,0,2,20,,22,2,0
F00004437,2688,1,0,2,20,32,12,2,0
F00004438,2688,1,0,2,30,30,20,1,0
F00004441,2688,1,0,2,10,25,14,1,1
F00004443,2688,1,0,2,15,49,2,1,1
F00004445,2840,1,0,2,10,22,33,3,0
F00004447,2840,1,0,2,15,25,23,2,0
F00004449,2999,1,0,2,5,10,39,2,0
F00004452,2999,1,0,2,10,20,24,2,0
F00004455,2999,1,0,2,10,42,4,2,0
F00004461,2999,1,0,2,40,12,32,2,0
F00004462,2999,1,0,2,15,,4,2,1
F00004463,2999,1,0,2,20,49,6,2,1
F00004464,3165,1,0,2,40,37,15,3,0
F00004465,3164,1,0,2,10,10,20,2,0
F00004466,3164,1,0,2,15,24,12,2,0
F00004467,3164,1,0,2,20,56,5,1,0
F00004468,3164,1,0,2,50,45,10,1,1
F00004470,3337,1,0,2,10,33,7,3,0
F00004472,3336,1,0,2,20,9,41,2,0
F00004473,3336,1,0,2,20,25,2,1,0
F00004474,3337,1,0,2,20,33,27,2,0
F00004476,3336,1,0,2,20,,16,2,1
F00004477,3516,1,0,2,60,45,7,1,0
F00004478,3516,1,0,2,40,33,6,1,1
F00004481,283,1,0,1,0,0,0,2,1
F00004484,375,0,1,1,0,0,0,3,0
F00004486,531,1,1,1,0,0,0,2,1
F00004487,577,0,0,1,0,0,0,2,0
F00004491,915,1,0,1,0,0,0,3,1
F00004493,915,1,1,1,0,,0,3,1
F00004494,1056,0,0,1,0,0,0,2,1
F00004495,1132,0,1,1,0,0,0,1,1
F00004499,1385,0,1,1,0,0,0,2,1
F00004502,1898,0,1,1,0,0,0,2,1
F00004503,1898,1,0,1,0,0,0,2,1
F00004504,2015,0,0,1,0,0,0,2,1
F00004505,2139,0,0,1,0,0,0,2,1
F00004506,2138,1,0,1,0,0,0,1,1
F00004507,2267,0,0,1,0,0,0,2,2
F00004509,2542,0,0,1,0,0,0,2,1
F00004511,2840,0,1,1,0,0,0,1,1
F00004513,2840,1,0,1,0,0,0,2,1
F00004520,3895,0,1,1,0,0,0,3,0
F00004521,3896,1,0,1,0,0,0,1,2
F00004522,4096,0,0,1,0,0,0,2,1
F00004523,150,0,0,3,10,12,0,2,0
F00004524,150,0,0,3,10,27,0,2,0
F00004525,150,0,0,3,40,24,0,2,1
F00004526,151,0,1,3,10,15,0,1,0
F00004529,151,0,1,3,35,21,0,1,0
F00004530,150,0,1,3,40,24,0,3,0
F00004532,168,0,0,3,10,17,0,1,0
F00004534,168,0,0,3,30,22,0,3,0
F00004536,168,0,1,3,5,20,0,2,0
F00004539,188,0,0,3,10,18,0,2,0
F00004541,188,0,0,3,20,21,0,2,0
F00004542,188,0,0,3,25,,0,1,0
F00004543,188,0,0,3,40,12,0,2,0
F00004546,188,0,0,3,45,,0,3,0
F00004550,188,0,1,3,30,,0,1,1
F00004551,209,0,0,3,15,20,0,3,0
F00004552,209,0,0,3,15,24,0,2,0
F00004556,209,0,1,3,70,20,0,1,0
F00004560,232,0,0,3,40,,0,2,0
F00004562,232,0,1,3,5,,0,2,0
F00004565,232,0,1,3,35,25,0,2,0
F00004567,256,0,0,3,20,12,0,2,0
F00004568,257,0,0,3,25,32,0,2,0
F00004571,256,0,0,3,80,20,0,2,0
F00004572,256,0,1,3,20,26,0,2,1
F00004574,283,0,0,3,20,15,0,1,0
F00004578,312,0,0,3,20,18,0,1,0
F00004584,312,0,1,3,20,23,0,3,0
F00004590,342,0,0,3,40,27,0,3,1
F00004591,342,0,1,3,5,30,0,2,0
F00004592,342,0,1,3,20,30,0,2,0
F00004593,342,0,1,3,25,,0,3,0
F00004595,342,0,1,3,35,,0,2,0
F00004596,342,0,1,3,50,23,0,3,0
F00004601,375,0,0,3,45,27,0,1,0
F00004604,375,0,1,3,10,14,0,2,0
F00004605,375,0,1,3,15,15,0,2,0
F00004608,375,0,1,3,25,20,0,1,0
F00004613,410,0,0,3,15,27,0,2,0
F00004614,410,0,0,3,20,5,0,2,0
F00004616,411,0,0,3,40,34,0,1,0
F00004617,411,0,0,3,60,32,0,2,0
F00004618,411,0,0,3,30,30,0,2,1
F00004619,411,0,1,3,5,17,0,2,0
F00004621,410,0,1,3,30,24,0,2,0
F00004622,410,0,1,3,30,28,0,2,0
F00004624,410,0,1,3,40,,0,2,0
F00004625,410,0,1,3,35,27,0,3,1
F00004626,448,0,0,3,20,15,0,2,0
F00004627,448,0,0,3,25,19,0,1,0
F00004628,448,0,0,3,50,28,0,2,0
F00004629,448,0,0,3,55,34,0,1,0
F00004630,448,0,0,3,50,38,0,1,1
F00004632,448,0,1,3,10,31,0,2,0
F00004633,448,0,1,3,35,,0,1,0
F00004634,448,0,1,3,35,34,0,2,0
F00004635,448,0,1,3,45,23,0,2,0
F00004637,448,0,1,3,60,36,0,2,0
F00004641,488,0,0,3,20,29,0,1,0
F00004642,488,0,0,3,30,36,0,2,0
F00004643,488,0,0,3,40,34,0,2,1
F00004644,488,0,0,3,45,29,0,2,1
F00004646,488,0,1,3,5,30,0,1,0
F00004647,488,0,1,3,10,26,0,1,0
F00004648,488,0,1,3,10,32,0,3,0
F00004653,489,0,1,3,30,38,0,3,0
F00004654,488,0,1,3,60,24,0,2,0
F00004657,531,0,0,3,20,16,0,2,0
F00004659,531,0,0,3,40,13,0,1,0
F00004661,531,0,0,3,50,35,0,1,0
F00004663,531,0,0,3,60,35,0,2,0
F00004666,531,0,0,3,20,,0,1,2
F00004669,531,0,1,3,5,34,0,3,0
F00004671,531,0,1,3,20,32,0,1,0
F00004675,531,0,1,3,45,25,0,2,0
F00004677,531,0,1,3,25,23,0,1,1
F00004680,577,0,0,3,20,11,0,3,0
F00004682,577,0,0,3,40,28,0,2,0
F00004683,577,0,0,3,40,29,0,3,0
F00004686,577,0,0,3,30,28,0,2,2
F00004687,577,0,1,3,5,25,0,3,0
F00004691,577,0,1,3,40,27,0,3,0
F00004693,577,0,1,3,20,37,0,2,1
F00004694,577,0,1,3,25,35,0,2,1
F00004696,577,0,1,3,25,,0,2,1
F00004697,626,0,0,3,15,29,0,1,0
F00004700,626,0,0,3,40,28,0,1,0
F00004701,626,0,0,3,40,39,0,2,0
F00004705,625,0,1,3,10,,0,1,0
F00004707,625,0,1,3,20,41,0,2,0
F00004711,625,0,1,3,40,17,0,2,0
F00004712,625,0,1,3,60,32,0,1,0
F00004713,625,0,1,3,60,,0,3,0
F00004714,625,0,1,3,5,35,0,1,1
F00004717,625,0,1,3,65,34,0,1,1
F00004721,677,0,0,3,10,26,0,1,0
F00004722,677,0,0,3,40,16,0,2,0
F00004724,677,0,0,3,60,27,0,2,0
F00004728,677,0,1,3,25,,0,2,0
F00004729,677,0,1,3,25,32,0,2,0
F00004730,677,0,1,3,30,6,0,2,0
F00004731,677,0,1,3,40,25,0,1,0
F00004733,677,0,1,3,30,30,0,3,1
F00004734,677,0,1,3,45,34,0,2,1
F00004735,677,0,1,3,10,32,0,2,2
F00004741,731,0,0,3,10,30,0,3,1
F00004744,732,0,1,3,15,36,0,2,0
F00004745,731,0,1,3,15,37,0,3,0
F00004746,732,0,1,3,25,28,0,2,0
F00004748,731,0,1,3,30,25,0,3,0
F00004752,731,0,1,3,80,,0,2,0
F00004754,731,0,1,3,20,27,0,1,1
F00004757,789,0,0,3,20,32,0,2,0
F00004759,789,0,0,3,25,35,0,2,0
F00004760,789,0,0,3,50,33,0,2,0
F00004762,789,0,0,3,20,40,0,1,1
F00004763,790,0,0,3,40,33,0,1,1
F00004764,790,0,0,3,40,34,0,2,1
F00004766,789,0,0,3,40,41,0,2,2
F00004769,790,0,1,3,30,,0,2,0
F00004772,789,0,1,3,60,33,0,2,0
F00004776,851,0,0,3,60,37,0,3,0
F00004777,851,0,0,3,75,35,0,1,0
F00004780,851,0,0,3,25,35,0,2,1
F00004781,851,0,0,3,30,36,0,2,2
F00004784,851,0,1,3,15,26,0,2,0
F00004785,850,0,1,3,30,15,0,3,0
F00004786,851,0,1,3,30,25,0,1,0
F00004791,851,0,1,3,60,27,0,1,0
F00004792,851,0,1,3,20,40,0,2,1
F00004793,850,0,1,3,40,36,0,2,1
F00004795,851,0,1,3,20,24,0,1,2
F00004797,915,0,0,3,20,,0,1,0
F00004798,915,0,0,3,20,37,0,1,0
F00004799,916,0,0,3,25,,0,1,0
F00004800,915,0,0,3,60,43,0,1,0
F00004803,916,0,0,3,20,42,0,2,1
F00004805,915,0,0,3,40,38,0,3,1
F00004806,915,0,0,3,60,45,0,2,1
F00004809,916,0,1,3,15,38,0,2,0
F00004810,915,0,1,3,25,25,0,2,0
F00004811,915,0,1,3,35,36,0,2,0
F00004812,916,0,1,3,35,37,0,1,0
F00004814,915,0,1,3,40,45,0,1,0
F00004819,984,0,0,3,5,47,0,3,0
F00004820,984,0,0,3,15,33,0,1,0
F00004821,984,0,0,3,20,,0,3,0
F00004823,984,0,0,3,30,39,0,1,0
F00004827,984,0,0,3,20,35,0,2,1
F00004834,984,0,1,3,20,20,0,2,0
F00004835,984,0,1,3,20,43,0,3,0
F00004836,984,0,1,3,25,41,0,2,0
F00004839,984,0,1,3,40,37,0,2,0
F00004842,984,0,1,3,30,41,0,2,1
F00004844,1056,0,0,3,10,40,0,2,0
F00004849,1056,0,0,3,25,49,0,2,0
F00004851,1056,0,0,3,50,20,0,2,0
F00004853,1056,0,0,3,70,47,0,2,0
F00004857,1056,0,1,3,25,,0,2,0
F00004858,1056,0,1,3,40,42,0,2,0
F00004859,1056,0,1,3,40,44,0,1,0
F00004860,1056,0,1,3,50,40,0,2,0
F00004861,1056,0,1,3,20,40,0,2,1
F00004864,1132,0,0,3,15,38,0,1,0
F00004865,1132,0,0,3,20,16,0,1,0
F00004866,1132,0,0,3,20,29,0,2,0
F00004867,1132,0,0,3,35,40,0,3,0
F00004868,1132,0,0,3,35,43,0,2,0
F00004869,1132,0,0,3,35,46,0,1,0
F00004870,1132,0,0,3,60,46,0,1,0
F00004874,1132,0,1,3,15,26,0,2,0
F00004875,1132,0,1,3,30,17,0,1,0
F00004877,1132,0,1,3,40,42,0,2,0
F00004878,1132,0,1,3,45,44,0,2,0
F00004883,1132,0,1,3,25,,0,2,1
F00004884,1132,0,1,3,40,40,0,2,2
F00004887,1212,0,0,3,10,37,0,3,0
F00004888,1212,0,0,3,20,10,0,3,0
F00004889,1212,0,0,3,25,10,0,3,0
F00004891,1212,0,0,3,35,44,0,2,0
F00004892,1212,0,0,3,40,20,0,1,0
F00004894,1212,0,0,3,25,42,0,2,1
F00004895,1212,0,0,3,40,42,0,2,1
F00004896,1212,0,0,3,30,43,0,2,1
F00004904,1212,0,1,3,40,47,0,3,0
F00004905,1212,0,1,3,60,46,0,3,0
F00004906,1212,0,1,3,70,35,0,1,0
F00004907,1212,0,1,3,80,47,0,3,0
F00004908,1212,0,1,3,20,38,0,2,1
F00004909,1212,0,1,3,40,44,0,1,1
F00004911,1212,0,1,3,40,48,0,2,1
F00004914,1297,0,0,3,40,30,0,2,0
F00004915,1296,0,0,3,50,46,0,1,0
F00004920,1296,0,0,3,60,45,0,3,1
F00004923,1296,0,1,3,20,28,0,2,0
F00004924,1296,0,1,3,20,,0,2,0
F00004925,1297,0,1,3,25,29,0,2,0
F00004927,1297,0,1,3,30,40,0,3,0
F00004928,1296,0,1,3,40,,0,1,0
F00004929,1296,0,1,3,30,50,0,2,1
F00004932,1296,0,1,3,20,52,0,1,2
F00004933,1385,0,0,3,10,18,0,2,0
F00004936,1385,0,0,3,10,40,0,2,1
F00004937,1385,0,0,3,20,49,0,2,1
F00004939,1385,0,0,3,40,47,0,1,2
F00004940,1385,0,0,3,20,30,0,1,2
F00004941,1385,0,1,3,10,41,0,2,0
F00004942,1385,0,1,3,15,39,0,1,0
F00004946,1385,0,1,3,40,48,0,2,0
F00004948,1385,0,1,3,60,41,0,1,0
F00004949,1385,0,1,3,30,46,0,3,1
F00004950,1385,0,1,3,50,,0,3,1
F00004953,1385,0,1,3,50,25,0,1,2
F00004954,1478,0,0,3,15,52,0,2,0
F00004959,1478,0,0,3,25,45,0,2,2
F00004963,1478,0,1,3,15,,0,2,0
F00004965,1478,0,1,3,35,34,0,1,0
F00004967,1478,0,1,3,60,,0,3,0
F00004968,1478,0,1,3,20,49,0,3,1
F00004969,1478,0,1,3,40,46,0,2,1
F00004972,1478,0,1,3,35,54,0,2,1
F00004973,1478,0,1,3,30,40,0,1,1
F00004974,1478,0,1,3,30,40,0,1,2
F00004976,1576,0,0,3,5,43,0,3,0
F00004977,1576,0,0,3,20,,0,3,0
F00004982,1575,0,0,3,20,51,0,3,1
F00004987,1576,0,1,3,10,22,0,2,0
F00004988,1576,0,1,3,10,,0,2,0
F00004989,1576,0,1,3,15,35,0,1,0
F00004993,1575,0,1,3,25,43,0,3,0
F00004994,1576,0,1,3,30,,0,2,0
F00004995,1575,0,1,3,30,,0,2,0
F00004997,1575,0,1,3,15,43,0,2,1
F00005001,1576,0,1,3,40,55,0,2,1
F00005005,1678,0,0,3,30,49,0,2,0
F00005008,1678,0,0,3,15,47,0,1,1
F00005009,1678,0,0,3,15,37,0,3,2
F00005010,1678,0,0,3,60,46,0,1,2
F00005012,1678,0,1,3,20,40,0,1,0
F00005013,1678,0,1,3,25,54,0,3,0
F00005016,1678,0,1,3,60,55,0,2,0
F00005017,1678,0,1,3,10,46,0,2,1
F00005018,1678,0,1,3,40,48,0,1,2
F00005019,1786,0,0,3,10,,0,2,0
F00005020,1786,0,0,3,15,,0,1,0
F00005021,1785,0,0,3,25,47,0,2,0
F00005022,1786,0,0,3,30,50,0,3,0
F00005024,1785,0,0,3,20,48,0,1,1
F00005025,1785,0,0,3,25,,0,2,1
F00005026,1786,0,0,3,20,,0,1,2
F00005027,1785,0,0,3,20,51,0,1,2
F00005028,1785,0,1,3,10,45,0,2,0
F00005030,1785,0,1,3,20,17,0,1,0
F00005034,1786,0,1,3,15,50,0,2,1
F00005035,1786,0,1,3,10,47,0,2,1
F00005037,1898,0,0,3,15,50,0,1,0
F00005044,1898,0,0,3,40,30,0,2,1
F00005045,1898,0,0,3,10,55,0,2,1
F00005046,1898,0,0,3,60,50,0,3,1
F00005050,1898,0,0,3,20,46,0,2,2
F00005053,1898,0,1,3,5,,0,2,0
F00005055,1898,0,1,3,40,40,0,2,0
F00005058,1898,0,1,3,20,46,0,1,1
F00005059,1898,0,1,3,30,40,0,2,1
F00005060,2016,0,0,3,20,36,0,2,0
F00005063,2016,0,0,3,40,47,0,1,0
F00005065,2015,0,0,3,35,47,0,1,1
F00005066,2015,0,0,3,25,52,0,1,1
F00005068,2015,0,0,3,20,53,0,1,2
F00005069,2015,0,0,3,40,,0,1,2
F00005072,2016,0,1,3,25,51,0,3,0
F00005073,2016,0,1,3,30,48,0,1,0
F00005074,2015,0,1,3,5,57,0,2,1
F00005076,2016,0,1,3,15,53,0,3,1
F00005077,2016,0,1,3,20,43,0,1,1
F00005078,2138,0,0,3,10,60,0,2,0
F00005081,2139,0,0,3,5,51,0,2,1
F00005083,2139,0,0,3,30,52,0,3,1
F00005085,2138,0,0,3,10,40,0,1,2
F00005086,2138,0,1,3,5,40,0,2,0
F00005088,2139,0,1,3,10,54,0,2,0
F00005089,2138,0,1,3,15,47,0,1,0
F00005090,2139,0,1,3,15,53,0,3,0
F00005091,2138,0,1,3,20,40,0,2,0
F00005092,2138,0,1,3,20,48,0,2,0
F00005094,2139,0,1,3,30,42,0,2,0
F00005095,2138,0,1,3,20,,0,2,1
F00005098,2267,0,0,3,20,43,0,2,0
F00005099,2267,0,0,3,20,,0,2,0
F00005102,2267,0,0,3,15,54,0,1,1
F00005103,2267,0,0,3,20,44,0,3,1
F00005106,2267,0,0,3,30,57,0,1,1
F00005107,2267,0,0,3,15,,0,2,2
F00005108,2267,0,1,3,35,45,0,2,0
F00005109,2267,0,1,3,35,57,0,2,0
F00005111,2267,0,1,3,20,40,0,2,1
F00005112,2267,0,1,3,20,53,0,2,2
F00005113,2402,0,0,3,10,18,0,1,0
F00005114,2401,0,0,3,15,35,0,1,0
F00005115,2401,0,0,3,30,,0,2,1
F00005116,2402,0,0,3,15,55,0,2,1
F00005118,2401,0,0,3,25,56,0,2,1
F00005119,2401,0,1,3,10,57,0,1,0
F00005121,2402,0,1,3,35,50,0,3,0
F00005122,2401,0,1,3,40,50,0,1,0
F00005123,2402,0,1,3,60,55,0,1,1
F00005124,2542,0,0,3,5,56,0,1,0
F00005126,2542,0,0,3,15,60,0,2,0
F00005127,2542,0,0,3,20,63,0,2,0
F00005129,2541,0,0,3,30,55,0,3,1
F00005130,2542,0,0,3,10,53,0,1,1
F00005132,2542,0,1,3,30,50,0,2,0
F00005133,2688,0,0,3,5,36,0,1,0
F00005134,2688,0,0,3,10,57,0,1,0
F00005135,2688,0,0,3,10,62,0,2,0
F00005137,2688,0,0,3,15,56,0,2,0
F00005140,2688,0,0,3,10,56,0,2,1
F00005141,2687,0,0,3,20,,0,1,1
F00005144,2688,0,0,3,25,55,0,2,1
F00005146,2688,0,1,3,15,61,0,2,0
F00005148,2687,0,1,3,25,55,0,2,2
F00005151,2840,0,0,3,15,60,0,2,1
F00005152,2840,0,0,3,20,61,0,1,1
F00005154,2840,0,0,3,20,57,0,1,2
F00005156,2840,0,1,3,15,25,0,2,0
F00005161,2840,0,1,3,15,57,0,3,2
F00005162,2999,0,0,3,5,,0,2,0
F00005163,2999,0,0,3,20,57,0,2,0
F00005167,2999,0,1,3,5,30,0,3,0
F00005170,2999,0,1,3,20,55,0,2,2
F00005171,3165,0,0,3,40,,0,1,1
F00005172,3165,0,0,3,20,60,0,2,2
F00005173,3165,0,1,3,15,56,0,1,0
F00005174,3164,0,1,3,15,57,0,1,0
F00005175,3164,0,1,3,5,58,0,2,1
F00005178,3165,0,1,3,10,57,0,2,1
F00005179,3165,0,1,3,10,65,0,2,1
F00005180,3337,0,0,3,10,65,0,1,0
F00005181,3336,0,0,3,20,55,0,2,0
F00005183,3336,0,0,3,10,58,0,1,1
F00005184,3337,0,1,3,15,57,0,1,1
F00005186,3337,0,1,3,5,50,0,2,1
F00005187,3337,0,1,3,5,55,0,2,1
F00005188,3516,0,0,3,10,,0,2,0
F00005189,3516,0,0,3,10,58,0,2,0
F00005190,3516,0,0,3,20,61,0,3,0
F00005191,3515,0,0,3,20,62,0,2,0
F00005193,3515,0,1,3,5,59,0,2,0
F00005196,3516,0,1,3,20,65,0,2,1
F00005197,3702,0,0,3,25,58,0,1,1
F00005198,3702,0,0,3,15,66,0,1,1
F00005200,3702,0,1,3,10,,0,2,1
F00005201,3895,0,1,3,10,54,0,2,0
F00005203,4096,0,0,3,20,58,0,1,0
F00005208,150,1,0,3,15,,0,2,0
F00005209,150,1,0,3,15,20,0,2,0
F00005210,150,1,0,3,60,19,0,3,0
F00005211,150,1,1,3,15,13,0,2,0
F00005212,151,1,1,3,15,19,0,2,0
F00005215,168,1,0,3,40,16,0,1,0
F00005216,168,1,1,3,5,20,0,2,0
F00005220,188,1,0,3,30,,0,1,0
F00005221,188,1,1,3,15,10,0,3,0
F00005222,188,1,1,3,20,14,0,2,0
F00005224,209,1,0,3,5,,0,2,0
